Text,AuthorID,ID,Timestamp
"RT @AnnCoulter: First news on a parent!  Texas shooter's mother lived in town, was being evicted by the grandmother for using drugs, and go…",1059197545,1529514309415583744,2022-05-25T17:26:43.000Z
"RT @baseballcrank: 7 deaths per year, compared with 43 per year by lightning, 300 per year by toasters, 800 per year by bedsheets, and of c…",1059197545,1529513893168615425,2022-05-25T17:25:03.000Z
"RT @McBrideLawNYC: These shooters are the product of a system that rejected God and the family unit long ago.

These little boys are taught…",1059197545,1529513586137104384,2022-05-25T17:23:50.000Z
"RT @McBrideLawNYC: Parents who have sons, your children are at risk of being radicalized by a Government run school system that teaches lit…",1059197545,1529513506462175233,2022-05-25T17:23:31.000Z
"RT @seanmdav: Oh my. This proves what we always knew was the Clinton/FBI modus operandi: launder the same fabricated, campaign-funded trash…",1059197545,1529512636882333696,2022-05-25T17:20:04.000Z
"RT @DontDivideUsNow: Racially-biased 'anti-racism' policies will only ever promote, rather than reduce, division. 

Please #DontDivideUs",1059197545,1529511250517950466,2022-05-25T17:14:33.000Z
"RT @sophielouisecc: WEF attendees push for ‘climate lockdowns’ in order to ‘stop climate change and improve peoples mental health’ 

Wtf 🤯🤯…",1059197545,1529510995781197825,2022-05-25T17:13:32.000Z
RT @EITC_Official: Me: Growing a bunch of 12 year-old commies in tight leggings with dinosaurs on them and visible tattoos. https://t.co/77…,1059197545,1529510684505128960,2022-05-25T17:12:18.000Z
"@karol @AsheSchow @FoxNews The idea of pronouns is absurd and indefensible

we need to stop encouraging these delusions",1059197545,1529509439040004096,2022-05-25T17:07:21.000Z
RT @karol: We're getting kids into the crybullying game. My latest for @foxnews: https://t.co/T4J9TroFpx,1059197545,1529509252552859655,2022-05-25T17:06:37.000Z
"RT @jenjenL49: #BillGatesBioTerrorist 

DEMONS😈 https://t.co/H00OzpirhQ",1059197545,1529490678857838601,2022-05-25T15:52:49.000Z
RT @YALiberty: 🤣🤣🤣 https://t.co/gR2LtqeC3m,1059197545,1529485723832922113,2022-05-25T15:33:07.000Z
@CawthornforNC Unleash the hounds,1059197545,1529483467481919492,2022-05-25T15:24:09.000Z
"RT @JeffOnTheRight: Preschool. This is preschool.

Oh wait, progressives told me this never happens. This must be a right-wing trick.

Prob…",1059197545,1529479895956561923,2022-05-25T15:09:58.000Z
"@RealCandaceO These people are sick freaks

they shouldn't be allowed near children",1059197545,1529479687520587782,2022-05-25T15:09:08.000Z
RT @RealCandaceO: I am a mother. If you think that calling me “transphobic” is going to prevent me from protecting my children from harmful…,1059197545,1529479575520088065,2022-05-25T15:08:41.000Z
"RT @CourageHabit: Remember, this is the guy who started with “it’s not happening”.  They always start off that way. 

See how easy it is to…",1059197545,1529479062598651905,2022-05-25T15:06:39.000Z
@AdamKinzinger @gtconway3d Are you gonna cry ?,1059197545,1529478962522603521,2022-05-25T15:06:15.000Z
@RealCandaceO Indeed,1059197545,1529478828657106945,2022-05-25T15:05:43.000Z
@davidhogg111 @WalshFreedom @benshapiro LOL,1059197545,1529478355892023296,2022-05-25T15:03:51.000Z
RT @DrewHLive: Today I posed as an NGO worker in Eagle Pass TX bidding farewell to illegals before they boarded their bus to disperse into…,1059197545,1529471500440547330,2022-05-25T14:36:36.000Z
RT @delbigtree: It’s an art. https://t.co/7eYVfoJWT5,1059197545,1529328908964880384,2022-05-25T05:10:00.000Z
"@WSJ He’s not under fire

A bunch of freaks are whining, but no one cares",1059197545,1529327580909813761,2022-05-25T05:04:43.000Z
@TMZ Amber Turd,1059197545,1529327339284340738,2022-05-25T05:03:45.000Z
@TexasTribune You know the shooting happened in a gun free zone right ?,1059197545,1529326685149069313,2022-05-25T05:01:09.000Z
@SkyNews One more reason to homeschool,1059197545,1529324059950972928,2022-05-25T04:50:44.000Z
"@RepSwalwell Homeschool

You should all homeschool",1059197545,1529323953675808773,2022-05-25T04:50:18.000Z
@DailyMail Are you saying the dude that just killed 20 people is a victim?,1059197545,1529320842554908673,2022-05-25T04:37:56.000Z
RT @beevers_alex: ABC should be taken off the air indefinitely for this,1059197545,1529320290676785152,2022-05-25T04:35:45.000Z
RT @trollking70: Hopefully it's not too late. https://t.co/tEb8PD4r9P,1059197545,1529318524694454272,2022-05-25T04:28:44.000Z
@nite_moogle Lololol,1059197545,1529318191821991937,2022-05-25T04:27:24.000Z
RT @unapolgeticmink: 🚨PLEASE RT🚨 Elementary school Teacher admitting to being as “obnoxiously gāy  &amp; trāns as possible” https://t.co/0UFhka…,1059197545,1529313638305124352,2022-05-25T04:09:19.000Z
"RT @MrAndyNgo: A vehicle involved in a car crash in Los Angeles gets looted on the street. When the driver attempts to drive away, he hits…",1059197545,1529312943799672832,2022-05-25T04:06:33.000Z
@MSNBC @ZeeshanAleem lol,1059197545,1529312843023241221,2022-05-25T04:06:09.000Z
"@poet47 Wha ? 

You don't trust this government

why would you advocate for the only people to be armed to be government employees",1059197545,1529308271794069506,2022-05-25T03:47:59.000Z
"@rising_serpent Teen age years is when people develop the self

They are hijacking these years... and molding the self to their standards... it's why you see the virtue signaling, validating their warped selves",1059197545,1529302542764720129,2022-05-25T03:25:13.000Z
RT @CarmineSabia: The Uvalde shooter was apparently bullied because he wore girls clothes. Whether you call that transgender or not is your…,1059197545,1529298123205619713,2022-05-25T03:07:40.000Z
RT @MattWalshBlog: Biden had a chance to unite the country in our mourning of the lost innocent children but instead he rambled about the g…,1059197545,1529293875826905089,2022-05-25T02:50:47.000Z
RT @MattWalshBlog: There should be armed security in every school in America. Most other government buildings have them. There is no reason…,1059197545,1529276562662690816,2022-05-25T01:41:59.000Z
@GilPadillaM @DukeU I like this guy,1059197545,1529274687255203840,2022-05-25T01:34:32.000Z
"RT @Timcast: considering we face a fuel shortage, food shortage, record gas prices, I think it is high time we took the only logical action…",1059197545,1529269201118146561,2022-05-25T01:12:44.000Z
RT @ClayTravis: Herschel Walker has officially won the Georgia Republican senate primary. He’ll take on Raphael Warnock in November. I thin…,1059197545,1529260772005642242,2022-05-25T00:39:14.000Z
"RT @RobertKennedyJr: Emergent BioSolutions + SIGA Technologies were in rocky financial territory just weeks ago, but with concerns over glo…",1059197545,1529246190717616129,2022-05-24T23:41:18.000Z
"RT @libsoftiktok: A group of homeless in Los Angeles surround a car and proceed to loot it. When the driver attempts to drive off, they pul…",1059197545,1529237157629542401,2022-05-24T23:05:24.000Z
RT @IAmJericho: Hey @HillsboroughSch- My niece has been incessantly bullied at #MulrennanMiddleSchool for months. Despite my families pleas…,1059197545,1529205116540268544,2022-05-24T20:58:05.000Z
RT @jamesfromcourt: Confirmed 👍🏼 Elaine threw down the ultimatum.,1059197545,1529204622019153921,2022-05-24T20:56:07.000Z
"RT @assliken: .@rickygervais just killed all the trans ppl in the world with mild jokes and mockery

SMH",1059197545,1529198606309380096,2022-05-24T20:32:13.000Z
"RT @RepMTG: It’s time for an American Revival.

A revival of our country, church, and our mindset.

The hard working people of America have…",1059197545,1529198033568768001,2022-05-24T20:29:56.000Z
"RT @ChuckRossDC: Big. Comey, McCabe and those guys demanded that an investigation into the Alfa Bank data be opened, even though agents and…",1059197545,1529187918148927493,2022-05-24T19:49:45.000Z
@libbyemmons nice,1059197545,1529186680191987712,2022-05-24T19:44:50.000Z
"RT @libbyemmons: BREAKING: Indiana senate overturns governor's veto, bans biological males from competing in women's sports

https://t.co/p…",1059197545,1529186610566373376,2022-05-24T19:44:33.000Z
"RT @IWV: The de-evolution of common sense... 🙃 

Are you smarter than a caveman? Then stand up for women and the definition of biological s…",1059197545,1529182834782511105,2022-05-24T19:29:33.000Z
RT @theblaze: What is your biggest concern in America right now?,1059197545,1529180069528227842,2022-05-24T19:18:34.000Z
"RT @EliseStefanik: Proud to support my friend @claudiatenney in the new #NY24. 🇺🇸

Claudia is a tenacious America First fighter who will co…",1059197545,1529179588449951745,2022-05-24T19:16:39.000Z
"RT @MarkDice: Kaiser Permanente insurance (@aboutKP)   features a scene from a Drag Queen Story Hour event in one of their commercials, FYI…",1059197545,1529179126036316165,2022-05-24T19:14:49.000Z
RT @libsoftiktok: .@Ankeny_Hawks brought in drag queens to perform for students during school. The drag queens also spoke to students about…,1059197545,1529177411291602946,2022-05-24T19:08:00.000Z
RT @wrong_speak: I wonder if any of their parents knew this was going to happen...,1059197545,1529177323341242373,2022-05-24T19:07:39.000Z
@jonrog1 Pointing out absurdity is always funny,1059197545,1529173557116383243,2022-05-24T18:52:41.000Z
RT @EITC_Official: This video was used in a presentation in the Okemos School District to “teach” staff about pronouns. https://t.co/I5QwTy…,1059197545,1529170918064398336,2022-05-24T18:42:12.000Z
RT @GabsClark5: LAWSUITS,1059197545,1529170585389043718,2022-05-24T18:40:52.000Z
"RT @mattdizwhitlock: High turnout and short lines.. literally the opposite of everything Stacey Abrams, Joe Biden, and many of their allies…",1059197545,1529167534099922950,2022-05-24T18:28:45.000Z
"@latimes It’s hilarious 

Highly recommend it",1059197545,1529166116588773379,2022-05-24T18:23:07.000Z
RT @bennyjohnson: Twitter has now suspended the user who Tweeted the clip of someone at the WEF saying “We need a re-calibration of human r…,1059197545,1529165577704591361,2022-05-24T18:20:58.000Z
"RT @RandPaul: “As part of this plan, the WHO has contracted Deutsche Telekom to develop a global vaxx passport system, with plans to link e…",1059197545,1529165155623391233,2022-05-24T18:19:18.000Z
"RT @GetOutspokenUSA: ""Physical attractiveness isn’t real. The concept of physical attractiveness was invented by the patriarchy to oppress…",1059197545,1529162954398212101,2022-05-24T18:10:33.000Z
RT @ChristinaPushaw: Same. My best guess is that most people are naturally conflict averse and therefore go out of their way not to offend…,1059197545,1529162282084839425,2022-05-24T18:07:53.000Z
"RT @stillgray: At Anglia Ruskin University in Cambridge, female students will be at fault if they question the presence of a man in the wom…",1059197545,1529148235285159936,2022-05-24T17:12:04.000Z
RT @libsoftiktok: Trans queer dad is raising funds to put his young child on puberty blockers. https://t.co/P4echhqLpq,1059197545,1529147776889675776,2022-05-24T17:10:14.000Z
RT @notAmber_Turd: @TheAngleView https://t.co/5ft36mLOPM,1059197545,1529142551583899648,2022-05-24T16:49:29.000Z
"RT @notAmber_Turd: This data guy is just using numbers without any lies, how is that believable? #JusticeForJohnny #DeppvHeard #JohnnyDeppt…",1059197545,1529142476476497921,2022-05-24T16:49:11.000Z
RT @LivePDDave1: Notice how all the original data suggested monkeypox isn’t easily transmissible from person to person but now health offic…,1059197545,1529141092574277642,2022-05-24T16:43:41.000Z
"RT @BreitbartNews: “We need to send a message that the restrictions, the mandates and the school closures can never happen again.” https://…",1059197545,1529140984243789825,2022-05-24T16:43:15.000Z
RT @johnrobertsFox: Question: anyone out there having chest pain after getting the booster..?,1059197545,1529140665606602752,2022-05-24T16:41:59.000Z
RT @RMConservative: This explains the complete blackout about people dying from the shot at Fox https://t.co/MwBNIO9UDY,1059197545,1529139714132942848,2022-05-24T16:38:12.000Z
What's the over under on #AmberTurd  being mentioned today ?,1059197545,1529138733424988168,2022-05-24T16:34:18.000Z
RT @assliken: https://t.co/quBZs32bQw,1059197545,1529137053186899969,2022-05-24T16:27:38.000Z
"RT @Rasmussen_Poll: More Fake Checking: ""in defense of purveyor of Big Lie,""

Back to you ""award-winning producer"" @PoliticusSarah

Full co…",1059197545,1529136377564213250,2022-05-24T16:24:57.000Z
@charliekirk11 Indeed,1059197545,1529135204488577026,2022-05-24T16:20:17.000Z
"RT @charliekirk11: I'm much more worried about the threat of Global Government than the ""threat"" of Global Warming.",1059197545,1529135177380790277,2022-05-24T16:20:10.000Z
RT @assliken: Remember how dems lied about voter suppression in GA while it was passing the voter bill.... calling it Jim Crow 2.0... on wi…,1059197545,1529131159891890184,2022-05-24T16:04:13.000Z
RT @AndrewYang: Which is the biggest contributor to polarization/Americans hating each other for their political beliefs?,1059197545,1529129319385243649,2022-05-24T15:56:54.000Z
"RT @JesseKellyDC: REMINDER: The elites don’t fly private jets to “climate change” conferences because they’re hypocrites.

They fly them be…",1059197545,1529126887683158016,2022-05-24T15:47:14.000Z
RT @RepMattGaetz: America should surrender ZERO of its sovereignty to the @WHO!,1059197545,1529126813548658690,2022-05-24T15:46:56.000Z
"RT @frfrankpavone: Everything You Need to Know About Abortion – For Teens!!!
by Janet Morana, Executive Director, Priests for Life

This is…",1059197545,1529124374049173504,2022-05-24T15:37:15.000Z
@paulinaporizkov RawR,1059197545,1529121837644382208,2022-05-24T15:27:10.000Z
"@nypost Kelly's a puss

I hope every visiting crowd chants Jackie",1059197545,1529121212361752577,2022-05-24T15:24:41.000Z
"RT @ThatJoeDanGuy: Corrupt Michigan....

Just kicks Republican candidates off the ballot.

These Democrats states should face serious conse…",1059197545,1529119135334006790,2022-05-24T15:16:26.000Z
"@realchrisrufo They're still doing it, they just don't talk about it now",1059197545,1529118956518244353,2022-05-24T15:15:43.000Z
RT @realchrisrufo: We developed a playbook with Disney that puts a price on companies that adopt woke ideology. Now others are falling in l…,1059197545,1529118865128673280,2022-05-24T15:15:21.000Z
"@BoSnerdley @Variety LOL, if Leftist ideals weren't so absurd and indefensible

It wouldn't be so hilarious",1059197545,1529118667967021056,2022-05-24T15:14:34.000Z
"@MailOnline If Leftist ideals weren't so absurd and indefensible

It wouldn't be so hilarious",1059197545,1529117673573036036,2022-05-24T15:10:37.000Z
"If Leftist ideals weren't so absurd and indefensible

It wouldn't be so hilarious",1059197545,1529117165353373696,2022-05-24T15:08:36.000Z
"@iowahawkblog Weren't we supposed to be underwater by now

Al Gore's Inconvenient Disinformation",1059197545,1529116863061536770,2022-05-24T15:07:24.000Z
"RT @wrong_speak: Your group identity should be the least interesting thing about you.

The problem is that for some people, it isn't.",1059197545,1529116232653455361,2022-05-24T15:04:54.000Z
RT @mattgaetz: He gets it,1059197545,1529116105284927490,2022-05-24T15:04:23.000Z
"RT @MayraFlores2022: Almost every poll across the United States agrees the Biden Agenda is an utter and complete failure. Yet, the mainstre…",1059197545,1529115863042990084,2022-05-24T15:03:26.000Z
"RT @AndrewLawton: Alibaba Group president J. Michael Evans boasts at the World Economic Forum about the development of an ""individual carbo…",1059197545,1529115392647565312,2022-05-24T15:01:33.000Z
RT @AuronMacintyre: The arc of history is long but it bends towards Alex Jones being right https://t.co/QwlV2mE9Nr,1059197545,1529114782653108226,2022-05-24T14:59:08.000Z
"@ajconwashington Record weight gain has nothing to do with eating food

Eating food is about reaching your plate",1059197545,1529114124621422592,2022-05-24T14:56:31.000Z
RT @ajconwashington: Abrams on Georgia’s election law &amp; whether record turnout negates critiques: “We know that increased turnout has nothi…,1059197545,1529113661691789312,2022-05-24T14:54:41.000Z
"@ajconwashington Wha ?

Uh",1059197545,1529113495643504644,2022-05-24T14:54:01.000Z
"RT @Variety: “Oh, women!” he says. “Not all women, I mean the old-fashioned ones. The ones with wombs. Those fucking dinosaurs. I love the…",1059197545,1529113139999961088,2022-05-24T14:52:36.000Z
"RT @iowahawkblog: ""cripes, have you seen the price of milk?""

""yes, and that is why we need to outlaw cows and fully fund my $17 trillion p…",1059197545,1529112455741317120,2022-05-24T14:49:53.000Z
"RT @iowahawkblog: QQ, how much is environmental justice per gallon",1059197545,1529112396345880577,2022-05-24T14:49:39.000Z
"RT @Variety: At the end, Gervais says, “In real life, I support trans rights. I support all human rights. Trans rights are human rights. Li…",1059197545,1529112280314560515,2022-05-24T14:49:11.000Z
"@WillowDawnOneal @mattrett @Variety It's not always about you...

You might be trustworthy in a women's restroom

But there are far too many perverts who would take advantage of this, as we have already seen dozens of such instances",1059197545,1529111378400796672,2022-05-24T14:45:36.000Z
"@WillowDawnOneal @mattrett @Variety No... I don't support your views, and I refuse to participate in your delusions

I don't hate you for existing, but I also can't support your wishing to force others to see the world as you do",1059197545,1529109017745825793,2022-05-24T14:36:13.000Z
RT @TomFitton: National school union called for Biden to deploy the NATIONAL GUARD to deal with protesting parents and use the military to…,1059197545,1529106847403323394,2022-05-24T14:27:36.000Z
"@mattrett @Variety It's because trans stuff is so freaking absurd...

Do I hate trans people, no

Do I think men should be allowed in women's restrooms.... no

Should I be forced to use pronouns to wallow in someone's delusions.... no",1059197545,1529106616032845828,2022-05-24T14:26:41.000Z
RT @alexbruesewitz: .@DanCrenshawTX &amp; @BrianFitzUSA flew to Ukraine on the American taxpayers dime just days after they voted to pass the $…,1059197545,1529105183430660098,2022-05-24T14:20:59.000Z
@bethanyshondark @HeroesOfLiberty @tuttletwins I'm sure this same dude... speaks just as negatively about woke ideals teachers are trying to push on our children,1059197545,1529105036533452801,2022-05-24T14:20:24.000Z
RT @bethanyshondark: He represents an entire generation of childless millennials. Folks w/ no skin in the parenting game passing judgment o…,1059197545,1529104804684890115,2022-05-24T14:19:29.000Z
"@Variety Backlash ...

The only backlash is from woke freaks",1059197545,1529104503299096576,2022-05-24T14:18:17.000Z
"@TheeMarkZ @Abyss_ix @jojopyunlol I would have been more surprised if they didn't make it out of groups...

In fact I'd say TL could have done better at this MSI",1059197545,1529104312374382592,2022-05-24T14:17:32.000Z
RT @Rasmussen_Poll: EXCLUSIVE: Bill Gates Poured Millions into Dark Money Fund Attacking Elon Musk https://t.co/mNd3j4su1t via @BreitbartNe…,1059197545,1529103554656493568,2022-05-24T14:14:31.000Z
RT @JamesMelville: It’s just… https://t.co/WUuAcY6hUx,1059197545,1529103480698421250,2022-05-24T14:14:13.000Z
"@tzimmer_history @daveweigel The left is going to call anyone racist or homophobic for disagreeing with their absurd woke ideals

I've gotten used to it

The left's points are indefensible, name-calling is all they have",1059197545,1529100891466383360,2022-05-24T14:03:56.000Z
@elonmusk @robbystarbuck Kids do much better in a nuclear family,1059197545,1529100119177670656,2022-05-24T14:00:52.000Z
RT @montaga: https://t.co/4LZTYtQONu,1059197545,1529097247891329024,2022-05-24T13:49:27.000Z
"@mmpadellan It was hilarious

stop pretending the absurdity of wokeism is worth defending",1059197545,1529096197146824705,2022-05-24T13:45:17.000Z
"@PinkNews Lol

Pointing out absurdities is hilarious",1059197545,1529095502393917440,2022-05-24T13:42:31.000Z
"@HardDriveMag It is hilarious...

Pointing out the absurdity of wokeism isn't hate",1059197545,1529095245711003649,2022-05-24T13:41:30.000Z
"RT @rickygervais: One more sleep till #SuperNature. Please watch it. 
Or not. Doesn't matter. I've been paid. https://t.co/AEfMYlYL7K",1059197545,1529094536655474688,2022-05-24T13:38:41.000Z
"RT @chiproytx: To be clear, corrupt collusion with the fbi to target parents wasn’t enough - it took threatening to bring in the military?…",1059197545,1529092031720701953,2022-05-24T13:28:44.000Z
"RT @EricTopol: A small prospective #LongCovid study cohort assessing persistent virus, autoimmunity, or immune activation  failed to show a…",1059197545,1529091810773159938,2022-05-24T13:27:51.000Z
RT @ScottAdamsSays: Take this test before engaging with me on Twitter. https://t.co/10DBJ9Vauh,1059197545,1529091415439028226,2022-05-24T13:26:17.000Z
@MattWalshBlog The Jackie chants from the crowd are going to be hilarious,1059197545,1529089288264204289,2022-05-24T13:17:50.000Z
"RT @MattWalshBlog: A black MLB player called himself ""the new Jackie Robinson."" A white player then teasingly referred to him as ""Jackie.""…",1059197545,1529089135931269120,2022-05-24T13:17:13.000Z
"RT @zerohedge: Watch: Biden Admits Skyrocketing Energy Prices Are Part Of Green ""Transition"" https://t.co/rFZ6gLbb0K",1059197545,1529088037854097408,2022-05-24T13:12:51.000Z
RT @ClareCraigPath: This is a bot campaign https://t.co/xUWUAfFyaf,1059197545,1529084583270092801,2022-05-24T12:59:08.000Z
RT @timacheson: @elonmusk https://t.co/uVdptfCAbA,1059197545,1529082591642628100,2022-05-24T12:51:13.000Z
RT @WendyRogersAZ: Good morning! @StateFarm almost became Woke Farm but they dropped their groomer policy that just got exposed. Somebody o…,1059197545,1529081620573081601,2022-05-24T12:47:21.000Z
RT @Eric5NG: @adrianzenz The reason gor internment... https://t.co/w1sjpYDoXL,1059197545,1529081220507832322,2022-05-24T12:45:46.000Z
RT @adrianzenz: BREAKING: huge trove of files obtained by hacking into Xinjiang police / re-education camp computers contain first-ever ima…,1059197545,1529080870178590721,2022-05-24T12:44:23.000Z
RT @TimKennedyMMA: These are powerful and damning photos. China should be held accountable for their crimes.,1059197545,1529080824489988098,2022-05-24T12:44:12.000Z
"RT @ElectionWiz: DISTURBING: Drag Story Hour continues taxpayer-funded programming in NYC schools, libraries 

https://t.co/qNgwjbn05J",1059197545,1529072245645135872,2022-05-24T12:10:06.000Z
"RT @mattgaetz: Joe Biden is destroying our border &amp; our America on purpose. 

They are now steamrolling administrative amnesty.  They’re do…",1059197545,1528946722340225025,2022-05-24T03:51:19.000Z
"RT @EITC_Official: Lawrence Lee, the director of DEI, at Okekmos Public Schools, gave a staff presentation on gender identity at school. He…",1059197545,1528946150404915200,2022-05-24T03:49:03.000Z
RT @DeAngelisCorey: NEW: Texas Association of School Boards will leave the National School Boards Association.,1059197545,1528943598636568578,2022-05-24T03:38:54.000Z
RT @mschlapp: It was a love fest https://t.co/Ct7zgLdRYr,1059197545,1528932775692214272,2022-05-24T02:55:54.000Z
"@JJ_Poff @MidnightMitch They’ll probably still do it

Just won’t hear about it",1059197545,1528928570915098626,2022-05-24T02:39:12.000Z
RT @ArtValley818_: Wtf is wrong with this company https://t.co/l3dt6DGJix,1059197545,1528928198892863490,2022-05-24T02:37:43.000Z
"RT @laurenboebert: Hillary Clinton’s Russia-Trump narrative disgraced the FBI, humiliated the press, and sent the country on a 3-year inves…",1059197545,1528925723582406656,2022-05-24T02:27:53.000Z
RT @blockofwoods: @CarlosI90141560 @ArmchairW This MEME says it all.. https://t.co/eaFtY6FNia,1059197545,1528922196508299264,2022-05-24T02:13:52.000Z
"RT @MrsT106: The message at the end is powerful and spot on! #mother #father #family 

Check out Titus Ellis Smith's video! #TikTok https:/…",1059197545,1528920246597390340,2022-05-24T02:06:07.000Z
RT @BehizyTweets: BREAKING: Ron DeSantis becomes one of few Republicans to actually denounce the WHO treaty to strip American sovereignty h…,1059197545,1528919293903224833,2022-05-24T02:02:20.000Z
RT @monicaonairtalk: And there you go.,1059197545,1528919008925339650,2022-05-24T02:01:12.000Z
@washingtonpost Shot ?,1059197545,1528918041278431232,2022-05-24T01:57:21.000Z
RT @libsoftiktok: Apparently @slcschools has this book in their elementary schools and don’t want parents to know. https://t.co/ZJS0LQT18O,1059197545,1528914199346307073,2022-05-24T01:42:05.000Z
RT @joerogan: Austin! I’m doing the ⁦@creekandcave⁩ tomorrow night (Tuesday) at 10pm https://t.co/JfDm2D8la2,1059197545,1528912722020253697,2022-05-24T01:36:13.000Z
RT @libsoftiktok: BREAKING: @StateFarm sent out a mass email to their staff today stating “we will no longer support that program” after th…,1059197545,1528911114020560896,2022-05-24T01:29:50.000Z
"RT @DineshDSouza: Kind of fun to see our DVD crushing “Dune,” “No Time to Die” and “The Batman.” Very rare for a documentary to top the Ama…",1059197545,1528910462565371904,2022-05-24T01:27:14.000Z
RT @WendyRogersAZ: Well? $8 gas here we come. #SleepyJoe https://t.co/173HuoeAfE,1059197545,1528905735383437314,2022-05-24T01:08:27.000Z
RT @NurseRichie1: Just another day of cultural enrichment at school. I don't know how much more diversity this one blonde girl can stand. h…,1059197545,1528905169047588864,2022-05-24T01:06:12.000Z
"RT @AlexEpstein: *Cancel warning*

The anti-fossil-fuel left is trying to cancel my book Fossil Future.

First, the Washington Post tried t…",1059197545,1528904872782925824,2022-05-24T01:05:02.000Z
RT @ScottAdamsSays: The anti-reason forces are out to cancel @AlexEpstein by pressuring his publisher. That’s too far. Do me a favor and ma…,1059197545,1528904785197518853,2022-05-24T01:04:41.000Z
"RT @TPostMillennial: Tucker Carlson on Stacey Abrams: ""Well there's a campaign tactic you don't see very often. 'I hate this place! Elect m…",1059197545,1528902642352758784,2022-05-24T00:56:10.000Z
RT @monicaonairtalk: https://t.co/MFbOUfRSSX,1059197545,1528897025680482304,2022-05-24T00:33:51.000Z
RT @PaulSperry30: BREAKING: Security video from no fewer than 72 Georgia counties intended for monitoring drop boxes for ballot harvesting/…,1059197545,1528896814715490304,2022-05-24T00:33:00.000Z
RT @ChuckCallesto: BREAKING REPORT: Newly Released Draft Memo Reveals National School Boards Wanted Biden to USE MILITARY FORCE Against Par…,1059197545,1528896563594072064,2022-05-24T00:32:00.000Z
RT @drsimonegold: BREAKING: A study in the leading medical journal ‘Vaccines’ has found that mRNA vaccines are significantly associated wit…,1059197545,1528877790237442049,2022-05-23T23:17:25.000Z
RT @DrewHLive: MUST WATCH: I asked @GovAbbott if he has heard ANYTHING from President Biden or this failed administration regarding the Bor…,1059197545,1528854921738690560,2022-05-23T21:46:32.000Z
"RT @peterdaou: How come so many of Biden's ""gaffes"" involve triggering #WWIII?",1059197545,1528853725225398277,2022-05-23T21:41:47.000Z
RT @jakeshieldsajj: Anyone who thinks  America is one of the most racist countries clearly hasn’t spent much time traveling,1059197545,1528852895910793222,2022-05-23T21:38:29.000Z
RT @gregkellyusa: WHAT THE HELL? @MLB JUST SUSPENDED JOSH DONALDSON?  GO TO HELL ROB MANFRED. WEAK AND WOKE COMMISSIONER.  BASEBALL SUCKS.…,1059197545,1528850676989759488,2022-05-23T21:29:40.000Z
RT @ImMeme0: https://t.co/WrsWxaE8XM,1059197545,1528847778239197184,2022-05-23T21:18:09.000Z
RT @SaraCarterDC: Original National School Boards Association letter asked Biden to deploy National Guard and Military Police https://t.co/…,1059197545,1528846319267233796,2022-05-23T21:12:21.000Z
RT @timacheson: Confirmed: America's far-left school board requested military troops to stop parents objecting to their policies at public…,1059197545,1528845412613906432,2022-05-23T21:08:45.000Z
"RT @pvtjokerus: Biden is giving our strategic reserve to Europe. 

As Americans pay $5 a gallon for gas. 

Unbelievable. 

 https://t.co/Mb…",1059197545,1528844968038744065,2022-05-23T21:06:59.000Z
RT @KurtSchlichter: No mutants should be allowed to teach in schools,1059197545,1528844848593309696,2022-05-23T21:06:31.000Z
RT @ChristianWalk1r: Pride month starts next week which means people are going to be marching through the streets with no clothes on claimi…,1059197545,1528844145070116867,2022-05-23T21:03:43.000Z
"RT @GOP: New CBS News poll:
 
•69% say the economy is bad.
•77% are pessimistic about costs.
•70% disapprove of Biden's handling of inflati…",1059197545,1528842094793707520,2022-05-23T20:55:34.000Z
RT @StephenM: See below. Every decision Biden makes on immigration is designed for the singular purpose of eradicating U.S. sovereignty.,1059197545,1528837720948322304,2022-05-23T20:38:11.000Z
RT @Rasmussen_Poll: Brutal https://t.co/argelbeVBz,1059197545,1528836980548808704,2022-05-23T20:35:15.000Z
"RT @jacobkschneider: A damning indictment of the Biden presidency:

📉 69% say the economy is bad.

📉 77% are pessimistic about costs.

📉 70…",1059197545,1528828569631305728,2022-05-23T20:01:49.000Z
RT @JoyceWhiteVance: If you’re more interested in Johnny Depp &amp; Amber Heard than the ongoing threat to American democracy you may wake up o…,1059197545,1528822352812949504,2022-05-23T19:37:07.000Z
RT @MAGAMichellee: These are NOT anomalies!! The FACT that Trump won nearly 2500 counties &amp; Biden won less than 500 yet somehow got 81 mill…,1059197545,1528821473011548160,2022-05-23T19:33:37.000Z
RT @Jillie_Alexis: Woke liberals are obsessed with talking to 5 year olds about sex.,1059197545,1528821197961580546,2022-05-23T19:32:32.000Z
RT @REMASCULATE: https://t.co/l4fTGtGjUs,1059197545,1528821142252822529,2022-05-23T19:32:19.000Z
"RT @ConceptualJames: Queering kids through Shakespeare.
https://t.co/nMbwZDpXE8 https://t.co/WW7TUi1zQi",1059197545,1528820867869843457,2022-05-23T19:31:13.000Z
RT @libsoftiktok: .@StateFarm is working to fill schools with books on kids becoming trans and non-binary.,1059197545,1528819344821604353,2022-05-23T19:25:10.000Z
"RT @DeAngelisCorey: wake up, parents. https://t.co/ExIEtUopm5",1059197545,1528811286972219392,2022-05-23T18:53:09.000Z
"RT @EITC_Official: Maryland high school Spanish teacher: 

“That is because I am trying decolonize my educational setting.” https://t.co/Ja…",1059197545,1528811059557056513,2022-05-23T18:52:15.000Z
